date,region,product_id,purchasers,units_sold,gross_revenue_usd
2025-10-12,KR,P002,129,138,688.62
2025-10-12,KR,P003,109,120,1798.8
2025-10-12,KR,P004,90,95,1899.05
2025-10-12,KR,P005,135,146,1166.54
2025-10-12,KR,P006,58,64,1599.36
2025-10-12,KR,P007,54,58,579.42
2025-10-12,KR,P008,50,55,714.45
2025-10-12,KR,P009,120,133,3988.67
2025-10-12,KR,P010,62,68,339.32
2025-10-12,KR,P011,31,33,659.67
2025-10-12,KR,P012,35,37,2959.63
2025-10-12,JP,P001,219,232,229.68
2025-10-12,JP,P002,117,124,618.76
2025-10-12,JP,P003,111,119,1783.81
2025-10-12,JP,P004,95,105,2098.95
2025-10-12,JP,P005,103,108,862.92
2025-10-12,JP,P006,63,66,1649.34
2025-10-12,JP,P007,54,57,569.43
2025-10-12,JP,P008,55,57,740.43
2025-10-12,JP,P009,125,138,4138.62
2025-10-12,JP,P010,69,76,379.24
2025-10-12,JP,P011,39,41,819.59
2025-10-12,JP,P012,12,13,1039.87
2025-10-12,GLOBAL_WEST,P001,311,343,339.57
2025-10-12,GLOBAL_WEST,P002,171,184,918.16
2025-10-12,GLOBAL_WEST,P003,175,189,2833.11
2025-10-12,GLOBAL_WEST,P004,105,115,2298.85
2025-10-12,GLOBAL_WEST,P005,164,170,1358.3
2025-10-12,GLOBAL_WEST,P006,116,127,3173.73
2025-10-12,GLOBAL_WEST,P007,109,115,1148.85
2025-10-12,GLOBAL_WEST,P008,111,116,1506.84
2025-10-12,GLOBAL_WEST,P009,189,200,5998.0
2025-10-12,GLOBAL_WEST,P010,120,134,668.66
2025-10-12,GLOBAL_WEST,P011,78,85,1699.15
2025-10-12,GLOBAL_WEST,P012,45,50,3999.5
2025-10-13,KR,P001,213,233,230.67
2025-10-13,KR,P002,114,125,623.75
2025-10-13,KR,P003,110,119,1783.81
2025-10-13,KR,P004,103,112,2238.88
2025-10-13,KR,P005,118,130,1038.7
2025-10-13,KR,P006,44,47,1174.53
2025-10-13,KR,P007,54,59,589.41
2025-10-13,KR,P008,62,67,870.33
2025-10-13,KR,P009,126,136,4078.64
2025-10-13,KR,P010,50,53,264.47
2025-10-13,KR,P011,49,56,1119.44
2025-10-13,KR,P012,18,18,1439.82
2025-10-13,JP,P001,204,215,212.85
2025-10-13,JP,P002,113,119,593.81
2025-10-13,JP,P003,92,98,1469.02
2025-10-13,JP,P004,79,82,1639.18
2025-10-13,JP,P005,108,113,902.87
2025-10-13,JP,P006,66,76,1899.24
2025-10-13,JP,P007,73,76,759.24
2025-10-13,JP,P008,52,57,740.43
2025-10-13,JP,P009,103,110,3298.9
2025-10-13,JP,P010,58,63,314.37
2025-10-13,JP,P011,31,34,679.66
2025-10-13,JP,P012,12,12,959.88
2025-10-13,GLOBAL_WEST,P001,348,385,381.15
2025-10-13,GLOBAL_WEST,P002,187,205,1022.95
2025-10-13,GLOBAL_WEST,P003,156,162,2428.38
2025-10-13,GLOBAL_WEST,P004,139,144,2878.56
2025-10-13,GLOBAL_WEST,P005,171,178,1422.22
2025-10-13,GLOBAL_WEST,P006,115,123,3073.77
2025-10-13,GLOBAL_WEST,P007,102,118,1178.82
2025-10-13,GLOBAL_WEST,P008,62,66,857.34
2025-10-13,GLOBAL_WEST,P009,178,197,5908.03
2025-10-13,GLOBAL_WEST,P010,117,118,588.82
2025-10-13,GLOBAL_WEST,P011,62,67,1339.33
2025-10-13,GLOBAL_WEST,P012,25,26,2079.74
2025-10-14,KR,P001,240,258,255.42
2025-10-14,KR,P002,116,127,633.73
2025-10-14,KR,P003,105,111,1663.89
2025-10-14,KR,P004,94,105,2098.95
2025-10-14,KR,P005,116,121,966.79
2025-10-14,KR,P006,67,72,1799.28
2025-10-14,KR,P007,63,65,649.35
2025-10-14,KR,P008,66,70,909.3
2025-10-14,KR,P009,108,111,3328.89
2025-10-14,KR,P010,69,78,389.22
2025-10-14,KR,P011,36,37,739.63
2025-10-14,KR,P012,0,0,0.0
2025-10-14,JP,P001,225,238,235.62
2025-10-14,JP,P002,122,126,628.74
2025-10-14,JP,P003,98,103,1543.97
2025-10-14,JP,P004,85,89,1779.11
2025-10-14,JP,P005,90,96,767.04
2025-10-14,JP,P006,69,72,1799.28
2025-10-14,JP,P007,53,58,579.42
2025-10-14,JP,P008,40,41,532.59
2025-10-14,JP,P009,108,116,3478.84
2025-10-14,JP,P010,76,83,414.17
2025-10-14,JP,P011,38,39,779.61
2025-10-14,JP,P012,27,29,2319.71
2025-10-14,GLOBAL_WEST,P001,336,357,353.43
2025-10-14,GLOBAL_WEST,P002,143,156,778.44
2025-10-14,GLOBAL_WEST,P003,179,193,2893.07
2025-10-14,GLOBAL_WEST,P004,105,114,2278.86
2025-10-14,GLOBAL_WEST,P005,192,207,1653.93
2025-10-14,GLOBAL_WEST,P006,98,104,2598.96
2025-10-14,GLOBAL_WEST,P007,146,159,1588.41
2025-10-14,GLOBAL_WEST,P008,92,96,1247.04
2025-10-14,GLOBAL_WEST,P009,185,199,5968.01
2025-10-14,GLOBAL_WEST,P010,101,105,523.95
2025-10-14,GLOBAL_WEST,P011,84,88,1759.12
2025-10-14,GLOBAL_WEST,P012,12,14,1119.86
2025-10-15,KR,P001,191,204,201.96
2025-10-15,KR,P002,99,104,518.96
2025-10-15,KR,P003,111,118,1768.82
2025-10-15,KR,P004,0,0,0.0
2025-10-15,KR,P005,76,79,631.21
2025-10-15,KR,P006,62,69,1724.31
2025-10-15,KR,P007,73,80,799.2
2025-10-15,KR,P008,54,59,766.41
2025-10-15,KR,P009,0,0,0.0
2025-10-15,KR,P010,46,50,249.5
2025-10-15,KR,P011,33,35,699.65
2025-10-15,KR,P012,23,24,1919.76
2025-10-15,JP,P001,205,223,220.77
2025-10-15,JP,P002,86,91,454.09
2025-10-15,JP,P003,106,121,1813.79
2025-10-15,JP,P004,0,0,0.0
2025-10-15,JP,P005,98,105,838.95
2025-10-15,JP,P006,78,87,2174.13
2025-10-15,JP,P007,60,62,619.38
2025-10-15,JP,P008,49,53,688.47
2025-10-15,JP,P009,0,0,0.0
2025-10-15,JP,P010,58,63,314.37
2025-10-15,JP,P011,42,42,839.58
2025-10-15,JP,P012,14,15,1199.85
2025-10-15,GLOBAL_WEST,P001,286,315,311.85
2025-10-15,GLOBAL_WEST,P002,161,170,848.3
2025-10-15,GLOBAL_WEST,P003,132,145,2173.55
2025-10-15,GLOBAL_WEST,P004,0,0,0.0
2025-10-15,GLOBAL_WEST,P005,128,143,1142.57
2025-10-15,GLOBAL_WEST,P006,79,91,2274.09
2025-10-15,GLOBAL_WEST,P007,103,106,1058.94
2025-10-15,GLOBAL_WEST,P008,77,81,1052.19
2025-10-15,GLOBAL_WEST,P009,0,0,0.0
2025-10-15,GLOBAL_WEST,P010,79,83,414.17
2025-10-15,GLOBAL_WEST,P011,39,40,799.6
2025-10-15,GLOBAL_WEST,P012,22,24,1919.76
2025-10-16,KR,P001,204,221,218.79
2025-10-16,KR,P002,103,109,543.91
2025-10-16,KR,P003,83,88,1319.12
2025-10-16,KR,P004,0,0,0.0
2025-10-16,KR,P005,94,101,806.99
2025-10-16,KR,P006,68,70,1749.3
2025-10-16,KR,P007,68,72,719.28
2025-10-16,KR,P008,65,67,870.33
2025-10-16,KR,P009,0,0,0.0
2025-10-16,KR,P010,58,66,329.34
2025-10-16,KR,P011,14,15,299.85
2025-10-16,KR,P012,27,28,2239.72
2025-10-16,JP,P001,188,205,202.95
2025-10-16,JP,P002,107,114,568.86
2025-10-16,JP,P003,88,98,1469.02
2025-10-16,JP,P004,0,0,0.0
2025-10-16,JP,P005,100,105,838.95
2025-10-16,JP,P006,56,61,1524.39
2025-10-16,JP,P007,59,64,639.36
2025-10-16,JP,P008,46,48,623.52
2025-10-16,JP,P009,0,0,0.0
2025-10-16,JP,P010,62,66,329.34
2025-10-16,JP,P011,40,43,859.57
2025-10-16,JP,P012,12,15,1199.85
2025-10-16,GLOBAL_WEST,P001,294,305,301.95
2025-10-16,GLOBAL_WEST,P002,150,165,823.35
2025-10-16,GLOBAL_WEST,P003,131,135,2023.65
2025-10-16,GLOBAL_WEST,P004,0,0,0.0
2025-10-16,GLOBAL_WEST,P005,115,124,990.76
2025-10-16,GLOBAL_WEST,P006,90,98,2449.02
2025-10-16,GLOBAL_WEST,P007,94,102,1018.98
2025-10-16,GLOBAL_WEST,P008,97,105,1363.95
2025-10-16,GLOBAL_WEST,P009,0,0,0.0
2025-10-16,GLOBAL_WEST,P010,101,106,528.94
2025-10-16,GLOBAL_WEST,P011,63,69,1379.31
2025-10-16,GLOBAL_WEST,P012,15,17,1359.83
2025-10-17,KR,P001,207,220,217.8
2025-10-17,KR,P002,94,106,528.94
2025-10-17,KR,P003,102,104,1558.96
2025-10-17,KR,P004,0,0,0.0
2025-10-17,KR,P005,91,93,743.07
2025-10-17,KR,P006,61,64,1599.36
2025-10-17,KR,P007,66,72,719.28
2025-10-17,KR,P008,37,38,493.62
2025-10-17,KR,P009,0,0,0.0
2025-10-17,KR,P010,47,47,234.53
2025-10-17,KR,P011,31,31,619.69
2025-10-17,KR,P012,9,11,879.89
2025-10-17,JP,P001,198,218,215.82
2025-10-17,JP,P002,93,104,518.96
2025-10-17,JP,P003,77,83,1244.17
2025-10-17,JP,P004,0,0,0.0
2025-10-17,JP,P005,96,105,838.95
2025-10-17,JP,P006,53,60,1499.4
2025-10-17,JP,P007,62,68,679.32
2025-10-17,JP,P008,37,40,519.6
2025-10-17,JP,P009,0,0,0.0
2025-10-17,JP,P010,54,59,294.41
2025-10-17,JP,P011,18,20,399.8
2025-10-17,JP,P012,13,15,1199.85
2025-10-17,GLOBAL_WEST,P001,295,318,314.82
2025-10-17,GLOBAL_WEST,P002,147,158,788.42
2025-10-17,GLOBAL_WEST,P003,134,144,2158.56
2025-10-17,GLOBAL_WEST,P004,0,0,0.0
2025-10-17,GLOBAL_WEST,P005,130,142,1134.58
2025-10-17,GLOBAL_WEST,P006,41,43,1074.57
2025-10-17,GLOBAL_WEST,P007,89,94,939.06
2025-10-17,GLOBAL_WEST,P008,63,67,870.33
2025-10-17,GLOBAL_WEST,P009,0,0,0.0
2025-10-17,GLOBAL_WEST,P010,65,67,334.33
2025-10-17,GLOBAL_WEST,P011,78,86,1719.14
2025-10-17,GLOBAL_WEST,P012,20,20,1599.8
2025-10-18,KR,P001,195,202,199.98
2025-10-18,KR,P002,93,100,499.0
2025-10-18,KR,P003,106,117,1753.83
2025-10-18,KR,P004,0,0,0.0
2025-10-18,KR,P005,89,96,767.04
2025-10-18,KR,P006,67,71,1774.29
2025-10-18,KR,P007,65,68,679.32
2025-10-18,KR,P008,54,57,740.43
2025-10-18,KR,P009,0,0,0.0
2025-10-18,KR,P010,57,60,299.4
2025-10-18,KR,P011,35,38,759.62
2025-10-18,KR,P012,27,29,2319.71
2025-10-18,JP,P001,191,209,206.91
2025-10-18,JP,P002,95,104,518.96
2025-10-18,JP,P003,88,95,1424.05
2025-10-18,JP,P004,0,0,0.0
2025-10-18,JP,P005,106,111,886.89
2025-10-18,JP,P006,52,54,1349.46
2025-10-18,JP,P007,65,69,689.31
2025-10-18,JP,P008,58,63,818.37
2025-10-18,JP,P009,0,0,0.0
2025-10-18,JP,P010,62,66,329.34
2025-10-18,JP,P011,48,53,1059.47
2025-10-18,JP,P012,1,2,159.98
2025-10-18,GLOBAL_WEST,P001,271,300,297.0
2025-10-18,GLOBAL_WEST,P002,148,164,818.36
2025-10-18,GLOBAL_WEST,P003,123,126,1888.74
2025-10-18,GLOBAL_WEST,P004,0,0,0.0
2025-10-18,GLOBAL_WEST,P005,152,152,1214.48
2025-10-18,GLOBAL_WEST,P006,92,97,2424.03
2025-10-18,GLOBAL_WEST,P007,77,85,849.15
2025-10-18,GLOBAL_WEST,P008,81,86,1117.14
2025-10-18,GLOBAL_WEST,P009,0,0,0.0
2025-10-18,GLOBAL_WEST,P010,64,70,349.3
2025-10-18,GLOBAL_WEST,P011,40,42,839.58
2025-10-18,GLOBAL_WEST,P012,0,0,0.0
2025-10-19,KR,P001,191,198,196.02
2025-10-19,KR,P002,90,97,484.03
2025-10-19,KR,P003,80,88,1319.12
2025-10-19,KR,P004,0,0,0.0
2025-10-19,KR,P005,89,94,751.06
2025-10-19,KR,P006,43,46,1149.54
2025-10-19,KR,P007,54,58,579.42
2025-10-19,KR,P008,35,37,480.63
2025-10-19,KR,P009,0,0,0.0
2025-10-19,KR,P010,40,44,219.56
2025-10-19,KR,P011,19,20,399.8
2025-10-19,KR,P012,5,6,479.94
2025-10-19,JP,P001,202,230,227.7
2025-10-19,JP,P002,107,117,583.83
2025-10-19,JP,P003,90,95,1424.05
2025-10-19,JP,P004,0,0,0.0
2025-10-19,JP,P005,101,109,870.91
2025-10-19,JP,P006,44,46,1149.54
2025-10-19,JP,P007,70,76,759.24
2025-10-19,JP,P008,61,65,844.35
2025-10-19,JP,P009,0,0,0.0
2025-10-19,JP,P010,65,69,344.31
2025-10-19,JP,P011,35,37,739.63
2025-10-19,JP,P012,29,31,2479.69
2025-10-19,GLOBAL_WEST,P001,284,308,304.92
2025-10-19,GLOBAL_WEST,P002,115,119,593.81
2025-10-19,GLOBAL_WEST,P003,127,140,2098.6
2025-10-19,GLOBAL_WEST,P004,0,0,0.0
2025-10-19,GLOBAL_WEST,P005,112,122,974.78
2025-10-19,GLOBAL_WEST,P006,90,97,2424.03
2025-10-19,GLOBAL_WEST,P007,84,93,929.07
2025-10-19,GLOBAL_WEST,P008,69,75,974.25
2025-10-19,GLOBAL_WEST,P009,0,0,0.0
2025-10-19,GLOBAL_WEST,P010,101,107,533.93
2025-10-19,GLOBAL_WEST,P011,46,51,1019.49
2025-10-19,GLOBAL_WEST,P012,16,17,1359.83
2025-10-20,KR,P001,214,220,217.8
2025-10-20,KR,P002,117,123,613.77
2025-10-20,KR,P003,90,96,1439.04
2025-10-20,KR,P004,0,0,0.0
2025-10-20,KR,P005,116,124,990.76
2025-10-20,KR,P006,58,65,1624.35
2025-10-20,KR,P007,67,74,739.26
2025-10-20,KR,P008,63,68,883.32
2025-10-20,KR,P009,0,0,0.0
2025-10-20,KR,P010,61,63,314.37
2025-10-20,KR,P011,27,31,619.69
2025-10-20,KR,P012,23,24,1919.76
2025-10-20,JP,P001,181,197,195.03
2025-10-20,JP,P002,90,98,489.02
2025-10-20,JP,P003,91,98,1469.02
2025-10-20,JP,P004,0,0,0.0
2025-10-20,JP,P005,81,84,671.16
2025-10-20,JP,P006,52,55,1374.45
2025-10-20,JP,P007,70,76,759.24
2025-10-20,JP,P008,43,47,610.53
2025-10-20,JP,P009,0,0,0.0
2025-10-20,JP,P010,51,56,279.44
2025-10-20,JP,P011,32,36,719.64
2025-10-20,JP,P012,16,18,1439.82
2025-10-20,GLOBAL_WEST,P001,244,271,268.29
2025-10-20,GLOBAL_WEST,P002,140,149,743.51
2025-10-20,GLOBAL_WEST,P003,129,136,2038.64
2025-10-20,GLOBAL_WEST,P004,0,0,0.0
2025-10-20,GLOBAL_WEST,P005,124,137,1094.63
2025-10-20,GLOBAL_WEST,P006,78,85,2124.15
2025-10-20,GLOBAL_WEST,P007,68,69,689.31
2025-10-20,GLOBAL_WEST,P008,64,68,883.32
2025-10-20,GLOBAL_WEST,P009,0,0,0.0
2025-10-20,GLOBAL_WEST,P010,66,69,344.31
2025-10-20,GLOBAL_WEST,P011,19,19,379.81
2025-10-20,GLOBAL_WEST,P012,17,19,1519.81
2025-10-21,KR,P001,193,208,205.92
2025-10-21,KR,P002,87,98,489.02
2025-10-21,KR,P003,77,85,1274.15
2025-10-21,KR,P004,0,0,0.0
2025-10-21,KR,P005,90,98,783.02
2025-10-21,KR,P006,50,54,1349.46
2025-10-21,KR,P007,54,55,549.45
2025-10-21,KR,P008,64,72,935.28
2025-10-21,KR,P009,0,0,0.0
2025-10-21,KR,P010,68,75,374.25
2025-10-21,KR,P011,41,45,899.55
2025-10-21,KR,P012,15,15,1199.85
2025-10-21,JP,P001,198,215,212.85
2025-10-21,JP,P002,89,96,479.04
2025-10-21,JP,P003,78,82,1229.18
2025-10-21,JP,P004,0,0,0.0
2025-10-21,JP,P005,114,126,1006.74
2025-10-21,JP,P006,63,65,1624.35
2025-10-21,JP,P007,60,62,619.38
2025-10-21,JP,P008,39,40,519.6
2025-10-21,JP,P009,0,0,0.0
2025-10-21,JP,P010,51,56,279.44
2025-10-21,JP,P011,38,39,779.61
2025-10-21,JP,P012,4,4,319.96
2025-10-21,GLOBAL_WEST,P001,254,268,265.32
2025-10-21,GLOBAL_WEST,P002,151,156,778.44
2025-10-21,GLOBAL_WEST,P003,123,133,1993.67
2025-10-21,GLOBAL_WEST,P004,0,0,0.0
2025-10-21,GLOBAL_WEST,P005,132,142,1134.58
2025-10-21,GLOBAL_WEST,P006,83,92,2299.08
2025-10-21,GLOBAL_WEST,P007,93,98,979.02
2025-10-21,GLOBAL_WEST,P008,63,69,896.31
2025-10-21,GLOBAL_WEST,P009,0,0,0.0
2025-10-21,GLOBAL_WEST,P010,93,96,479.04
2025-10-21,GLOBAL_WEST,P011,61,65,1299.35
2025-10-21,GLOBAL_WEST,P012,24,25,1999.75
2025-10-22,KR,P001,178,196,194.04
2025-10-22,KR,P002,87,98,489.02
2025-10-22,KR,P003,83,90,1349.1
2025-10-22,KR,P004,0,0,0.0
2025-10-22,KR,P005,102,102,814.98
2025-10-22,KR,P006,36,39,974.61
2025-10-22,KR,P007,50,55,549.45
2025-10-22,KR,P008,46,50,649.5
2025-10-22,KR,P009,0,0,0.0
2025-10-22,KR,P010,64,72,359.28
2025-10-22,KR,P011,33,35,699.65
2025-10-22,KR,P012,19,21,1679.79
2025-10-22,JP,P001,191,210,207.9
2025-10-22,JP,P002,121,136,678.64
2025-10-22,JP,P003,71,78,1169.22
2025-10-22,JP,P004,0,0,0.0
2025-10-22,JP,P005,107,113,902.87
2025-10-22,JP,P006,52,54,1349.46
2025-10-22,JP,P007,48,51,509.49
2025-10-22,JP,P008,49,54,701.46
2025-10-22,JP,P009,0,0,0.0
2025-10-22,JP,P010,50,54,269.46
2025-10-22,JP,P011,20,21,419.79
2025-10-22,JP,P012,9,9,719.91
2025-10-22,GLOBAL_WEST,P001,278,300,297.0
2025-10-22,GLOBAL_WEST,P002,117,124,618.76
2025-10-22,GLOBAL_WEST,P003,152,163,2443.37
2025-10-22,GLOBAL_WEST,P004,0,0,0.0
2025-10-22,GLOBAL_WEST,P005,166,173,1382.27
2025-10-22,GLOBAL_WEST,P006,111,130,3248.7
2025-10-22,GLOBAL_WEST,P007,80,84,839.16
2025-10-22,GLOBAL_WEST,P008,36,39,506.61
2025-10-22,GLOBAL_WEST,P009,0,0,0.0
2025-10-22,GLOBAL_WEST,P010,66,71,354.29
2025-10-22,GLOBAL_WEST,P011,48,53,1059.47
2025-10-22,GLOBAL_WEST,P012,24,27,2159.73
2025-10-23,KR,P001,220,243,240.57
2025-10-23,KR,P002,106,117,583.83
2025-10-23,KR,P003,90,99,1484.01
2025-10-23,KR,P004,0,0,0.0
2025-10-23,KR,P005,102,110,878.9
2025-10-23,KR,P006,47,51,1274.49
2025-10-23,KR,P007,33,36,359.64
2025-10-23,KR,P008,55,59,766.41
2025-10-23,KR,P009,0,0,0.0
2025-10-23,KR,P010,62,64,319.36
2025-10-23,KR,P011,55,56,1119.44
2025-10-23,KR,P012,31,33,2639.67
2025-10-23,JP,P001,177,182,180.18
2025-10-23,JP,P002,97,103,513.97
2025-10-23,JP,P003,89,93,1394.07
2025-10-23,JP,P004,0,0,0.0
2025-10-23,JP,P005,96,105,838.95
2025-10-23,JP,P006,51,56,1399.44
2025-10-23,JP,P007,56,59,589.41
2025-10-23,JP,P008,47,52,675.48
2025-10-23,JP,P009,0,0,0.0
2025-10-23,JP,P010,63,63,314.37
2025-10-23,JP,P011,20,21,419.79
2025-10-23,JP,P012,12,13,1039.87
2025-10-23,GLOBAL_WEST,P001,276,308,304.92
2025-10-23,GLOBAL_WEST,P002,137,146,728.54
2025-10-23,GLOBAL_WEST,P003,128,137,2053.63
2025-10-23,GLOBAL_WEST,P004,0,0,0.0
2025-10-23,GLOBAL_WEST,P005,156,164,1310.36
2025-10-23,GLOBAL_WEST,P006,78,82,2049.18
2025-10-23,GLOBAL_WEST,P007,66,72,719.28
2025-10-23,GLOBAL_WEST,P008,81,90,1169.1
2025-10-23,GLOBAL_WEST,P009,0,0,0.0
2025-10-23,GLOBAL_WEST,P010,76,84,419.16
2025-10-23,GLOBAL_WEST,P011,37,40,799.6
2025-10-23,GLOBAL_WEST,P012,22,25,1999.75
2025-10-24,KR,P001,177,195,193.05
2025-10-24,KR,P002,98,100,499.0
2025-10-24,KR,P003,85,94,1409.06
2025-10-24,KR,P004,0,0,0.0
2025-10-24,KR,P005,86,93,743.07
2025-10-24,KR,P006,53,56,1399.44
2025-10-24,KR,P007,59,61,609.39
2025-10-24,KR,P008,54,58,753.42
2025-10-24,KR,P009,0,0,0.0
2025-10-24,KR,P010,75,77,384.23
2025-10-24,KR,P011,39,40,799.6
2025-10-24,KR,P012,3,3,239.97
2025-10-24,JP,P001,206,226,223.74
2025-10-24,JP,P002,98,102,508.98
2025-10-24,JP,P003,83,88,1319.12
2025-10-24,JP,P004,0,0,0.0
2025-10-24,JP,P005,97,106,846.94
2025-10-24,JP,P006,66,75,1874.25
2025-10-24,JP,P007,59,64,639.36
2025-10-24,JP,P008,61,64,831.36
2025-10-24,JP,P009,0,0,0.0
2025-10-24,JP,P010,68,76,379.24
2025-10-24,JP,P011,46,50,999.5
2025-10-24,JP,P012,19,19,1519.81
2025-10-24,GLOBAL_WEST,P001,275,302,298.98
2025-10-24,GLOBAL_WEST,P002,145,155,773.45
2025-10-24,GLOBAL_WEST,P003,147,155,2323.45
2025-10-24,GLOBAL_WEST,P004,0,0,0.0
2025-10-24,GLOBAL_WEST,P005,150,166,1326.34
2025-10-24,GLOBAL_WEST,P006,83,88,2199.12
2025-10-24,GLOBAL_WEST,P007,93,103,1028.97
2025-10-24,GLOBAL_WEST,P008,56,60,779.4
2025-10-24,GLOBAL_WEST,P009,0,0,0.0
2025-10-24,GLOBAL_WEST,P010,93,96,479.04
2025-10-24,GLOBAL_WEST,P011,49,53,1059.47
2025-10-24,GLOBAL_WEST,P012,14,15,1199.85
2025-10-25,KR,P001,189,204,201.96
2025-10-25,KR,P002,97,107,533.93
2025-10-25,KR,P003,86,87,1304.13
2025-10-25,KR,P004,0,0,0.0
2025-10-25,KR,P005,91,100,799.0
2025-10-25,KR,P006,71,73,1824.27
2025-10-25,KR,P007,41,45,449.55
2025-10-25,KR,P008,36,38,493.62
2025-10-25,KR,P009,0,0,0.0
2025-10-25,KR,P010,51,57,284.43
2025-10-25,KR,P011,44,46,919.54
2025-10-25,KR,P012,28,29,2319.71
2025-10-25,JP,P001,183,206,203.94
2025-10-25,JP,P002,81,88,439.12
2025-10-25,JP,P003,83,88,1319.12
2025-10-25,JP,P004,0,0,0.0
2025-10-25,JP,P005,79,86,687.14
2025-10-25,JP,P006,43,43,1074.57
2025-10-25,JP,P007,60,65,649.35
2025-10-25,JP,P008,56,58,753.42
2025-10-25,JP,P009,0,0,0.0
2025-10-25,JP,P010,48,51,254.49
2025-10-25,JP,P011,42,45,899.55
2025-10-25,JP,P012,16,18,1439.82
2025-10-25,GLOBAL_WEST,P001,277,306,302.94
2025-10-25,GLOBAL_WEST,P002,139,148,738.52
2025-10-25,GLOBAL_WEST,P003,118,126,1888.74
2025-10-25,GLOBAL_WEST,P004,0,0,0.0
2025-10-25,GLOBAL_WEST,P005,144,161,1286.39
2025-10-25,GLOBAL_WEST,P006,62,65,1624.35
2025-10-25,GLOBAL_WEST,P007,53,56,559.44
2025-10-25,GLOBAL_WEST,P008,84,93,1208.07
2025-10-25,GLOBAL_WEST,P009,0,0,0.0
2025-10-25,GLOBAL_WEST,P010,68,74,369.26
2025-10-25,GLOBAL_WEST,P011,59,62,1239.38
2025-10-25,GLOBAL_WEST,P012,21,21,1679.79
2025-10-26,KR,P001,205,216,213.84
2025-10-26,KR,P002,105,113,563.87
2025-10-26,KR,P003,84,88,1319.12
2025-10-26,KR,P004,0,0,0.0
2025-10-26,KR,P005,94,104,830.96
2025-10-26,KR,P006,60,65,1624.35
2025-10-26,KR,P007,63,64,639.36
2025-10-26,KR,P008,58,63,818.37
2025-10-26,KR,P009,0,0,0.0
2025-10-26,KR,P010,47,53,264.47
2025-10-26,KR,P011,37,39,779.61
2025-10-26,KR,P012,19,20,1599.8
2025-10-26,JP,P001,195,198,196.02
2025-10-26,JP,P002,94,98,489.02
2025-10-26,JP,P003,92,101,1513.99
2025-10-26,JP,P004,0,0,0.0
2025-10-26,JP,P005,114,123,982.77
2025-10-26,JP,P006,43,46,1149.54
2025-10-26,JP,P007,55,59,589.41
2025-10-26,JP,P008,58,61,792.39
2025-10-26,JP,P009,0,0,0.0
2025-10-26,JP,P010,52,57,284.43
2025-10-26,JP,P011,37,40,799.6
2025-10-26,JP,P012,20,21,1679.79
2025-10-26,GLOBAL_WEST,P001,276,286,283.14
2025-10-26,GLOBAL_WEST,P002,146,158,788.42
2025-10-26,GLOBAL_WEST,P003,141,153,2293.47
2025-10-26,GLOBAL_WEST,P004,0,0,0.0
2025-10-26,GLOBAL_WEST,P005,129,140,1118.6
2025-10-26,GLOBAL_WEST,P006,80,86,2149.14
2025-10-26,GLOBAL_WEST,P007,94,100,999.0
2025-10-26,GLOBAL_WEST,P008,67,72,935.28
2025-10-26,GLOBAL_WEST,P009,0,0,0.0
2025-10-26,GLOBAL_WEST,P010,80,86,429.14
2025-10-26,GLOBAL_WEST,P011,68,75,1499.25
2025-10-26,GLOBAL_WEST,P012,30,31,2479.69
2025-10-27,KR,P001,188,205,202.95
2025-10-27,KR,P002,82,93,464.07
2025-10-27,KR,P003,83,88,1319.12
2025-10-27,KR,P004,0,0,0.0
2025-10-27,KR,P005,108,119,950.81
2025-10-27,KR,P006,64,69,1724.31
2025-10-27,KR,P007,50,53,529.47
2025-10-27,KR,P008,52,57,740.43
2025-10-27,KR,P009,0,0,0.0
2025-10-27,KR,P010,49,51,254.49
2025-10-27,KR,P011,35,35,699.65
2025-10-27,KR,P012,14,14,1119.86
2025-10-27,JP,P001,207,231,228.69
2025-10-27,JP,P002,108,114,568.86
2025-10-27,JP,P003,72,74,1109.26
2025-10-27,JP,P004,0,0,0.0
2025-10-27,JP,P005,90,97,775.03
2025-10-27,JP,P006,65,72,1799.28
2025-10-27,JP,P007,60,63,629.37
2025-10-27,JP,P008,43,46,597.54
2025-10-27,JP,P009,0,0,0.0
2025-10-27,JP,P010,49,50,249.5
2025-10-27,JP,P011,32,34,679.66
2025-10-27,JP,P012,4,4,319.96
2025-10-27,GLOBAL_WEST,P001,265,290,287.1
2025-10-27,GLOBAL_WEST,P002,130,139,693.61
2025-10-27,GLOBAL_WEST,P003,114,124,1858.76
2025-10-27,GLOBAL_WEST,P004,0,0,0.0
2025-10-27,GLOBAL_WEST,P005,134,148,1182.52
2025-10-27,GLOBAL_WEST,P006,47,51,1274.49
2025-10-27,GLOBAL_WEST,P007,71,75,749.25
2025-10-27,GLOBAL_WEST,P008,42,45,584.55
2025-10-27,GLOBAL_WEST,P009,0,0,0.0
2025-10-27,GLOBAL_WEST,P010,79,85,424.15
2025-10-27,GLOBAL_WEST,P011,37,41,819.59
2025-10-27,GLOBAL_WEST,P012,4,5,399.95
2025-10-28,KR,P001,192,210,207.9
2025-10-28,KR,P002,102,116,578.84
2025-10-28,KR,P003,92,96,1439.04
2025-10-28,KR,P004,0,0,0.0
2025-10-28,KR,P005,97,102,814.98
2025-10-28,KR,P006,60,63,1574.37
2025-10-28,KR,P007,69,74,739.26
